diggCount,likedByAuthor,pinnedByAuthor,replyCommentTotal,submittedVideoUrl,text,uniqueId,videoWebUrl,mentions,detailedMentions,comment_datetime,cleaned_text,gpt_sentiment
48,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,"""pahtu bakor ah"" 😭",syirzull,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-17 15:52:18+00:00,""" pahtu bakor ah "" : loudly_crying_faca :",negative
3,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,fuji dunk🥰,nury.story,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-06 16:11:04+00:00,fuji dunk : smiling_face_with_hearts :,positive
50,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,natural je dorang cakap kelate HAHAHAHAHHA,qwinsyie,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-02-03 04:59:34+00:00,natural je diorang cakap kelantan haha,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,Cantikk,sakinahrazaliofficial,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-15 06:19:00+00:00,cantik,positive
29,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,"Davina cantik, fuji juga cantik! Sukses ya hijabistahub✨",nayaayaa02,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 03:54:33+00:00,"davina cantik , fuji juga cantik!sukses ya hijabistahub : sparkles :",positive
13,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,wajah dia cocok model hijab malaysia gini sihh menyala langsung,chacaphn,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 13:46:18+00:00,wajah dia cocok model hijab malaysia gini sih menyala langsung,positive
106,False,False,3,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,aisar belike: oh my god meleleh aku bukk🫠,mynameisbee7,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 12:49:26+00:00,aisar belika : oh my god meleleh aku bukk : melting_faca :,positive
7,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,WEH NII COMELLL 😻😭😭,stayyslayy,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 11:48:24+00:00,weh nii comel : smiling_cat_with_heart-eyes : : loudly_crying_faca : : loudly_crying_faca :,positive
405,False,False,10,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,Die ni yg “aku mau mas” tu ke?,itsmerose281,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 06:57:42+00:00,dia ini yang “ aku mau mas ” itu ke?,positive
6,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,aq pulak dok senyum sorang2😌,baby_kochanie,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 13:27:52+00:00,aku pulak dok senyum sorang2:relieved_face:,positive
16,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,she is beautiful and really attractive💖,zeehr._,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 13:16:40+00:00,she is beautiful and really attractive : sparkling_heart :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,🥰,cahaya_820,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-06-02 23:42:51+00:00,: smiling_face_with_hearts :,positive
3768,False,False,4,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,Lain macam mas Aris nya,acikrumahsebelah,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 12:14:09+00:00,lain macam mas aris nya,positive
94,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,comel gila diorang ni 😭😭,nad.tasha,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-02-01 07:54:18+00:00,comel gila diorang ini : loudly_crying_faca : : loudly_crying_faca :,positive
54,False,False,1,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,tunetalk ni sponsorships terbesar ke macam mana😂😂😂,_qystina,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 15:11:10+00:00,tunetalk ini sponsorships terbesar ke macam mana : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,positive
2035,False,False,8,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,"zizan ni dah mcm lagu irwansyah,ku tunggu janda mu. haha",ahmadsiddiq18,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 04:19:50+00:00,"zizan ini dah macam lagu irwansyah , aku tunggu janda mu.haha",negative
170,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,get back get back get back🤣❤️,mirapajura,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 11:55:32+00:00,getback getback getback : rolling_on_the_floor_laughing : : red_heart :,positive
3,False,False,0,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,Cantik 😍,tengku_jaja,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,,,2025-05-26 22:36:36+00:00,cantik : smiling_face_with_heart-eyes :,positive
513,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,Udah kak udah 😭🤣,urysmn,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 12:58:52+00:00,udah kak udah : loudly_crying_faca : : rolling_on_the_floor_laughing :,negative
7472,False,False,23,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,"Fuji posting ulang,fix ini suara uti 😍",emitha90,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-04 14:17:40+00:00,"fuji posting ulang , fix ini suara uti : smiling_face_with_heart-eyes :",positive
36,True,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,The raya campaign we did not expect!! 🔥,iqanabilaidi,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-29 13:06:41+00:00,the raya campaign we did not expect!: fire :,positive
314,False,False,10,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,"langsung follow karna gue tau ini suara siapa 😁
""fujianti utami putri""",ovi_urviia,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-04 14:17:26+00:00,"langsung follow karna gue tau ini suara siapa : beaming_face_with_smiling_eyes : "" fujianti utami putri """,positive
557,False,False,2,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,"okey sy approved, yusoff je yg gantikan abah nye😂",ezzatyhasnee,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-03-06 03:10:32+00:00,"okay saya approved , yusoff je yang gantikan abah nye : face_with_tears_of_joy :",positive
52,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,kenapa lihat Fuji tu slalu imutt ya padahal kan udah dewasa tapi imut comel bikin gemes gtu loo ngerti kan😭,desmaatindikpwd,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 12:35:13+00:00,kenapa lihat fuji itu slalu imutt ya padahal kan udah dewasa tapi imut comel bikin gemes gtu loo ngerti kan : loudly_crying_faca :,positive
6,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,pikap line tergempak suku satu 2025😂,taufeq89,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 15:00:17+00:00,pickupline tergempak suku satu 2025:face_with_tears_of_joy:,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,😁,fizah9328,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-04-23 07:13:00+00:00,: beaming_face_with_smiling_eyes :,positive
201,False,False,11,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,"FUJIANTI Utama putri , panjang jugak ya namanya😫❤️❤️❤️",lianaalaeysme,https://www.tiktok.com/@hijabistahub/video/7467895106272546056,,,2025-02-05 11:36:51+00:00,"fujianti utama putri , panjang juga ya namanya : tired_faca : : red_heart : : red_heart : : red_heart :",positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,awesome clip..🎉🫡.some happy moments & humor in family...relive it,norakmar.rahman,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-05-20 15:27:43+00:00,awesome clip.: party_popper : : saluting_faca : some happy moments & humor in family.relive it,positive
3509,False,False,3,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,rani: untung istrinya ikut😭,hendriapriandi5,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 14:22:14+00:00,rani : untung istrinya ikut : loudly_crying_faca :,negative
37,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,INI APPROVED! 😭😍🙏🏻,defghizhr,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 11:58:33+00:00,ini approved!: loudly_crying_faca : : smiling_face_with_heart-eyes : : folded_hands_light_skin_tona :,positive
60,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,mas Aris gak habis download ini,aimanz4inal,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 17:28:44+00:00,mas aris tak habis download ini,negative
25,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,"cuma nunggui Fuji,Davina emng cntik tp nth knpa lhtnya biasa aja",uniezqu,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 06:38:44+00:00,"cuma nunggui fuji , davina emng cantik tapi nth knpa lhtnya biasa saja",negative
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,🥰,nqs0707,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,,,2025-06-08 11:41:40+00:00,: smiling_face_with_hearts :,positive
3589,False,False,12,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,Mas yang ini takmau 😭😭😭,ju_ly.rh,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 16:06:05+00:00,mas yang ini takmau : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :,negative
85,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,aku malah salfok michelle zudithcanrik bgt pke hijab gitu🥺,bilaa.sh,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-30 01:31:19+00:00,aku malah salfok michelle zudithcanrik bgt pke hijab gitu : pleading_faca :,positive
7,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,"Ikan lele ikan hiu, mau mas mauuu",mhd_.nadz,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 15:37:38+00:00,"ikan lele ikan hiu , mau mas mau",positive
5666,True,False,6,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,comelnyaaa michelle ziudith😭😭😭,charhameyl_mekkyatwo,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-29 10:40:57+00:00,comelnya michelle ziudith : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :,positive
730,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,cantiknyaaa rani & nisa 😍😍😍😍😍😍,mrhqtrh,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-29 08:20:53+00:00,cantiknya rani & nisa : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes : : smiling_face_with_heart-eyes :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,ni AI ke ni real ?😌,tnutddk6,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-06-05 00:20:46+00:00,ini ai ke ini real?: relieved_faca :,positive
32753,False,False,34,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,YANG NI PUNYA GETBACK AKU SUPPORT,lavishllyy,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 11:43:53+00:00,yang ini punya getback aku support,positive
4513,False,False,10,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,fuji fuji...🤣🤣🤣🤣 abis lah dato buat lagu kang🤣🤣,chapau92,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 10:55:40+00:00,fuji fuji.: rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : habis lah dato buat lagu kang : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,positive
329,False,False,60,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,aisar cocok sama davina,bocah.terate,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-22 04:18:11+00:00,aisar cocok sama davina,positive
25,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,"Bak kata pepatah melayu, wlaupun pisang xberbuah dua kali, tp pisang satu2nya mempunyai jantung hati.. 🥰",umberson90,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 12:26:16+00:00,"bak kata pepatah melayu , wlaupun pisang tidak berbuah dua kali , tapi pisang satu2nya mempunyai jantung hati.: smiling_face_with_hearts :",positive
100,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,Jutawan mangga menang woiii,comashiten,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 10:49:35+00:00,jutawan mangga menang woi,positive
7,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,barbieee,syy_aaerah,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-05-31 02:07:25+00:00,barbie,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,"154/155cm, 40kg saiz ? xs/s?",akisshh,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-10 05:53:55+00:00,"154/155cm, 40kg saiz?xs/s?",positive
8,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,"pangling bgt michelle, lama bgt aku sadar nya 😁",hellooooo17_,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-31 08:13:33+00:00,"pangling bgt michelle , lama bgt aku sadar nya : beaming_face_with_smiling_eyes :",positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,hehehehe 💓,babygssi,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-02-24 17:25:15+00:00,haha : beating_heart :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,happy family..so sweet,masturaauni,https://www.tiktok.com/@hijabistahub/video/7478480573531557127,,,2025-05-01 10:28:23+00:00,happy family.so sweet,positive
8,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,Itu Michele kan??? beneran pangling sumpah kayak bukan dia cantikkk bngett...,sillvaan1a,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-30 00:11:38+00:00,itu michela kan?beneran pangling sumpah kayak bukan dia cantik bngett.,positive
58,False,False,0,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,mas aris beli kat beg kunen,ticapinkycelpie,https://www.tiktok.com/@hijabistahub/video/7466792539002080519,,,2025-02-02 16:25:26+00:00,mas aris beli kat beg kuning,positive
26,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,Michelle cntik bgtt bikin pangling 🥰🥰🥰,leosibontot,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-29 22:20:40+00:00,michelle cantik bgtt bikin pangling : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts :,positive
107,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,semoga berhijrah,maylqvz_,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-05-31 07:19:32+00:00,semoga berhijrah,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,waiting for Fuji 😍,naginabadai,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-02-11 11:13:27+00:00,waiting for fuji : smiling_face_with_heart-eyes :,positive
1215,True,False,1,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,Michelle ziudith after make up terus muka local do,syusyuthefirst,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-29 01:12:12+00:00,michelle ziudith after make up terus muka local do,positive
27,False,False,1,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,"korang tkyah senyum sgt, ingat korang pun single",aimanrullah_,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 16:39:54+00:00,"korang tkyah senyum sangat , ingat korang pun single",negative
7,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,WE NEED MORE VIDEOS FOR THIS DUO !!!,oooooyekeee,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 04:15:53+00:00,we need more videos for this duo!,positive
284,False,False,5,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,kak potong ajaaaa. cut aja pas terakhir aku maunya Fuji milih terakhir aisar🤣,itsme_yuni16,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 11:28:39+00:00,kak potong ajaa.cut saja pas terakhir aku maunya fuji milih terakhir aisar : rolling_on_the_floor_laughing :,negative
22,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,Bang nak bang macam nk gaduh jer bunyi nyer🤣,fieya_raa,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-30 05:41:25+00:00,abang nak abang macam nak gaduh je bunyi nyer : rolling_on_the_floor_laughing :,positive
691,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,aku masih mengharap diorng comeback 🥲,noradilailanzm,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,,,2025-02-15 11:05:07+00:00,aku masih mengharap diorang comeback : smiling_face_with_tear :,positive
3,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,utii cantik bngt pake hijab,liadwiaprilia,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-06 12:42:03+00:00,utii cantik bngt pake hijab,positive
1674,False,False,7,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,Setelah baikan akhirnya mereka terima endors😭,dinodine_,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-29 09:36:03+00:00,setelah baikan akhirnya mereka terima endors : loudly_crying_faca :,negative
91,False,False,1,https://www.tiktok.com/@hijabistahub/video/7469314672089435399, [sticker],orkedmoinesss,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 08:43:41+00:00,[ sticker ],positive
89,False,False,1,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,aura aku mau mas kuat banget,goblin716,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-29 12:52:44+00:00,aura aku mau mas kuat banget,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,Not too bad.😉,peckondlssd,https://www.tiktok.com/@hijabistahub/video/7474074811178765586,,,2025-03-01 18:23:45+00:00,not too bad.: winking_faca :,positive
20300,True,False,18,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,Michelle Ziudith muka nya kayak orang Malaysia,ay6276,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-29 15:40:32+00:00,michelle ziudith muka nya kayak orang malaysia,positive
72,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,Please get back🥰🥰🥰,sazra83,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-17 19:53:28+00:00,please getback : smiling_face_with_hearts : : smiling_face_with_hearts : : smiling_face_with_hearts :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,fuji you all the best🥰,istrinya_haryadi_ms,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-08 03:14:25+00:00,fuji you all the best : smiling_face_with_hearts :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,Ptut dj kid trus update,nasrinaa_mey,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-24 12:18:17+00:00,patut dj kid terus update,positive
5750,False,False,2,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,WE NAK NANGISS LAAAA TOLONG KAWIN CEPATTT 😭❤️,_xxvyna,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 04:18:17+00:00,we nak nangiss laa tolong kahwin cepat : loudly_crying_faca : : red_heart :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,Muka kembar mcm @_umisyamazlan,nursyafizahhhh,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,@_umisyamazlan,_umisyamazlan 6.766619638357886e+18,2025-06-09 01:34:48+00:00,muka kembar macam,positive
8,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,the makeup artist and stylist are 🔝🆙💯 !,roccoroft,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 12:24:00+00:00,the makeup artist and stylist are : top_arrow : : naik!_button : : hundred_points :!,positive
33,False,False,0,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,getbackkk ahhhh,pssyoww,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 04:09:16+00:00,getbackk ahh,negative
7,False,False,0,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,Tak faham lahh cuba kawen,ur_cherrss,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,,,2025-02-18 08:44:03+00:00,tidak faham lah cuba kahwin,negative
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,😂,faz_cantiks,https://www.tiktok.com/@hijabistahub/video/7499285648600206610,,,2025-06-13 14:14:27+00:00,: face_with_tears_of_joy :,positive
1933,False,False,2,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,nampak berseri ceria betul muka zizan disamping emma 🤣,int4nnuratiqah,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,,,2025-02-16 06:49:31+00:00,nampak berseri ceria betul muka zizan disamping emma : rolling_on_the_floor_laughing :,positive
891,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,"aishar dibilang senyum rancak plus ganteng, kekmana ini ibuk ibuk. aku salting banget 😭😭😭😭😭",calon.org_sukses17,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 10:58:29+00:00,"aishar dibilang senyum rancak plus ganteng , kekmana ini ibuk ibuk.aku salting banget : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca : : loudly_crying_faca :",negative
556,False,False,2,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,Bahasa melayu terus jadi gelojoh HAHAHA,nrizzti__,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-02-03 01:41:39+00:00,bahasa melayu terus jadi gelojoh haha,positive
5,False,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,what a marketing 🔥,yanipsko,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-30 06:00:27+00:00,what a marketing : fire :,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,Rnya uti jelas bgt haha,babbyr8,https://www.tiktok.com/@hijabistahub/video/7467500995430419719,,,2025-02-07 15:17:03+00:00,rnya uti jelas bgt haha,positive
39491,False,False,14,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,ternyata dia cocokan pake jilbab begini yaa,syfliene,https://www.tiktok.com/@hijabistahub/video/7468252340877921543,,,2025-02-06 15:32:35+00:00,ternyata dia cocokan pake jilbab begini ya,positive
1150,False,False,3,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,Tanda2 zizang jaga jodoh orang,mierulkharudin,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 14:04:46+00:00,tanda-tanda zizan jaga jodoh orang,negative
8,False,False,1,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,zizan zizan dia buat hal lagi😂,norrizan988,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 15:37:55+00:00,zizan zizan dia buat hal lagi : face_with_tears_of_joy :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,Ikan leleh ikan puyu 😁,aqwan101,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-25 19:19:30+00:00,ikan leleh ikan puyu : beaming_face_with_smiling_eyes :,positive
587,True,False,0,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,mendoniaaa kalini punya model 😍,alyashmr,https://www.tiktok.com/@hijabistahub/video/7464963609051794706,,,2025-01-28 16:14:51+00:00,mendoniaa kalini punya model : smiling_face_with_heart-eyes :,positive
3653,False,False,1,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,wehhh comel gile michelle,yanacantikkk_,https://www.tiktok.com/@hijabistahub/video/7466112005884169480,,,2025-01-31 16:22:30+00:00,wehh comel gila michelle,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,😁,mhdizt147,https://www.tiktok.com/@hijabistahub/video/7496388602658589960,,,2025-04-30 12:27:05+00:00,: beaming_face_with_smiling_eyes :,positive
6,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,mukanya Malaysia banget,rainaaa456,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-30 08:06:21+00:00,mukanya malaysia banget,positive
7,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,Michelle cantik bgt.. kirain bukan dia..,henipurhaeni,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-31 01:56:52+00:00,michelle cantik bgt.kirain bukan dia.,positive
13203,False,False,138,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,"""aku nak meletup mas""",hertyy.kurniasihh,https://www.tiktok.com/@hijabistahub/video/7465314119671909639,,,2025-01-29 15:52:13+00:00,""" aku nak meletup mas """,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,Baju untuk org2 cantik saja nie,nadyasuccess,https://www.tiktok.com/@hijabistahub/video/7505224274903436552,,,2025-06-10 07:54:44+00:00,baju untuk org2 cantik saja nie,positive
6,False,False,0,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,saya mau mas🗿,awie.nara,https://www.tiktok.com/@hijabistahub/video/7474513659960577287,,,2025-02-23 15:45:45+00:00,saya mau mas : moai :,positive
8,False,False,0,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,Sumpah mici cntik bngettttt,babymine1111,https://www.tiktok.com/@hijabistahub/video/7465241753306631442,,,2025-01-31 06:02:26+00:00,sumpah mici cantik bngett,positive
1,False,False,0,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,😁😁😁,zabidahtahir,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,,,2025-05-29 23:11:19+00:00,: beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes :,positive
0,False,False,0,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,hmm cantik nye😔,nurulastiqah,https://www.tiktok.com/@hijabistahub/video/7506841540518579463,,,2025-06-12 13:07:27+00:00,hmm cantik nye : pensive_faca :,positive
33,False,False,0,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,gue like klo ada fuji nya.,sriihandayanii24,https://www.tiktok.com/@hijabistahub/video/7468634775671082258,,,2025-02-07 11:30:25+00:00,gue like kalau ada fuji nya.,positive
5758,False,False,7,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,candu dia ngomong bahasa Melayu teruss,19980401n1,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,,,2025-02-09 07:27:55+00:00,candu dia ngomong bahasa melayu terus,positive
