collectCount,commentCount,detailedMentions_0_id,detailedMentions_0_name,detailedMentions_0_nickName,detailedMentions_0_profileUrl,detailedMentions_1_id,detailedMentions_1_name,detailedMentions_1_nickName,detailedMentions_1_profileUrl,diggCount,fromProfileSection,id,isAd,isMuted,isPinned,isSlideshow,isSponsored,playCount,shareCount,text,textLanguage,webVideoUrl,hashtags,mentions,cleaned_text,date_mmddyyyy
91.0,69.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,2311.0,videos,7473500562818960648,True,,False,False,False,188000.0,77.0,"SOULTAN OFFICIALLY LAUNCH! ✨

Lengkapkan gaya raya paling epik bersama Soultan baju melayu! 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7473500562818960648,rayapalingepik hijabistahubraya2025,@Tune Talk MY,soultan officially launch :sparkles: lengkapkan gaya raya paling epik bersama soultan baju melayu rayapalingepik hijabistahubraya2025 talk my,02/20/2025
64.0,71.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,1025.0,videos,7473448383542217991,True,,False,False,False,147800.0,37.0,"Korang rasa siapa yang kalah? 

#RayaPalingEpik #hijabistahubraya2025 #SoultanBajuMelayu @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7473448383542217991,rayapalingepik hijabistahubraya2025 soultanbajumelayu,@Tune Talk MY,korang rasa siapa yang kalah rayapalingepik hijabistahubraya2025 soultanbajumelayu talk my,02/20/2025
2819.0,1595.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,56100.0,videos,7473350891769253128,True,,False,False,False,1300000.0,8139.0,"Rasanya better Dato jadi CEO je lah 🤭✨

Btw baju yang satu family ni pakai ada dalam website kita ya.

Datin : Zaheera Kurung
Ces : Diana Kurung
Dato : Soultan Baju Melayu
Ammar : Arjuna Teluk Belanga

Dan jangan lupa datang our Grand Opening di HijabistaHub Boutique HQ, Bukit Raja pada hari sabtu ni ✨

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",id,https://www.tiktok.com/@hijabistahub/video/7473350891769253128,rayapalingepik hijabistahubraya2025,@Tune Talk MY,rasanya better dato jadi ceo je lah :face_with_hand_over_mouth::sparkles: btw baju yang satu family ni pakai ada dalam website kita ya datin : zaheera kurung ces : diana kurung dato : soultan baju melayu ammar : arjuna teluk belanga dan jangan lupa datang our grand opening di hijabistahub boutique hq bukit raja pada hari sabtu ni :sparkles: rayapalingepik hijabistahubraya2025 talk my,02/20/2025
1350.0,769.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,37000.0,videos,7473105725456174343,False,,False,True,False,838400.0,1663.0,"📅 Date : 22nd February 2025
🕰️ Time : 10am - 10pm
📍Location : 10 Jalan Astana 1, Bandar Bukit Raja, 41050, Klang Selangor
🚗 Waze : HijabistaHub Boutique HQ

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",en,https://www.tiktok.com/@hijabistahub/video/7473105725456174343,rayapalingepik hijabistahubraya2025,@Tune Talk MY,:calendar: date : 22nd february 2025 :mantelpiece_clock: time : 10am 10pm :round_pushpin:location : 10 jalan astana 1 bandar bukit raja 41050 klang selangor :automobile: waze : hijabistahub boutique hq rayapalingepik hijabistahubraya2025 talk my,02/19/2025
103.0,44.0,7.323456262057494e+18,soultan.official,Soultan.Official,https://www.tiktok.com/@7323456262057493505,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,1316.0,videos,7473078969793875207,True,,False,False,False,130000.0,98.0,"Kalau KRU pun dah beraya dengan Soultan, korang bila lagi? 

#SoultanBajuMelayu #RayaPalingEpik @Soultan.Official @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7473078969793875207,soultanbajumelayu rayapalingepik,@Soultan.Official @Tune Talk MY,kalau kru pun dah beraya dengan soultan korang bila lagi soultanbajumelayu rayapalingepik official talk my,02/19/2025
1202.0,282.0,,,,,,,,,25100.0,videos,7472945598157638920,True,,False,False,False,1900000.0,1069.0,"Legenda, Ikonik, dan Masih Berbisa ⚡️ KRU sebagai Muse Rasmi Soultan Baju Melayu 2025!

Era boleh berubah, tapi gaya dan karisma tetap kekal. Tahun ini, kami dengan bangganya mempersembahkan KRU, trio yang tidak pernah goyah sejak era 90an, sebagai wajah rasmi Soultan Baju Melayu 2025.

#SoultanBajuMelayu  #RayaPalingEpik #hijabistahubraya2025 @Soultan.Official @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7472945598157638920,soultanbajumelayu rayapalingepik hijabistahubraya2025,,legenda ikonik dan masih berbisa :high_voltage: kru sebagai muse rasmi soultan baju melayu 2025 era boleh berubah tapi gaya dan karisma tetap kekal tahun ini kami dengan bangganya mempersembahkan kru trio yang tidak pernah goyah sejak era 90an sebagai wajah rasmi soultan baju melayu 2025 soultanbajumelayu rayapalingepik hijabistahubraya2025 official talk my,02/19/2025
71.0,78.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,7.323456262057494e+18,soultan.official,Soultan.Official,https://www.tiktok.com/@7323456262057493505,2283.0,videos,7472702960724675847,False,,False,False,False,176800.0,36.0,"Mereka adalah ikon muzik era 90-an, dari industri muzik ke dunia fashion, membawa aura tak terbanding. 

Siapa agaknya muse kita untuk Soultan Baju Melayu tahun 2025? 

Kami tunggu jawapan anda! 👀✨

#RayaPalingEpik #SoultanBajuMelayu @Tune Talk MY @Soultan.Official ",ms,https://www.tiktok.com/@hijabistahub/video/7472702960724675847,rayapalingepik soultanbajumelayu,@Tune Talk MY @Soultan.Official,mereka adalah ikon muzik era 90an dari industri muzik ke dunia fashion membawa aura tak terbanding siapa agaknya muse kita untuk soultan baju melayu tahun 2025 kami tunggu jawapan anda :eyes::sparkles: rayapalingepik soultanbajumelayu talk my official,02/18/2025
2527.0,1250.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,7.234458871443129e+18,papalarisofficial,Aliff Syukri Kamarzaman,https://www.tiktok.com/@7234458871443129346,43000.0,videos,7472653461033585928,True,,False,False,False,1200000.0,2323.0,"CEO kita ni kalau tak lucu tak sah! Siapa tak sabar nak tengok content our new CEO ni? 😭✨ 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY @Aliff Syukri Kamarzaman ",ms,https://www.tiktok.com/@hijabistahub/video/7472653461033585928,rayapalingepik hijabistahubraya2025,@Tune Talk MY @Aliff Syukri Kamarzaman,ceo kita ni kalau tak lucu tak sah siapa tak sabar nak tengok content our new ceo ni :loudly_crying_face::sparkles: rayapalingepik hijabistahubraya2025 talk my syukri kamarzaman,02/18/2025
1268.0,328.0,,,,,,,,,35100.0,videos,7472613442013170952,True,,False,False,False,532700.0,229.0,"Buat warga Indonesia, pastikan pembelian di agent yang sah ya! ✨ 

#RayaPalingEpik #hijabistahubraya2025 ",id,https://www.tiktok.com/@hijabistahub/video/7472613442013170952,rayapalingepik hijabistahubraya2025,,buat warga indonesia pastikan pembelian di agent yang sah ya :sparkles: rayapalingepik hijabistahubraya2025,02/18/2025
278.0,80.0,,,,,,,,,1296.0,videos,7472559046797610258,False,,False,False,False,157300.0,187.0,"Get Ready with Diana Kurung from HijabistaHub! Kalau you guys suka something yang extra you guys need this for first raya! Tapi collection ni hanya boleh dapat ni website saja! 

#RayaPalingEpik #HijabistaHubRaya2025 @tunetalkmy",en,https://www.tiktok.com/@hijabistahub/video/7472559046797610258,rayapalingepik,,get ready with diana kurung from hijabistahub kalau you guys suka something yang extra you guys need this for first raya tapi collection ni hanya boleh dapat ni website saja rayapalingepik hijabistahubraya2025,02/18/2025
130.0,118.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,4788.0,videos,7472559646813736210,False,,False,False,False,231900.0,60.0,"Kalau last year kita bagi GTR, this year cuba korang teka kita nak bagi apa? 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7472559646813736210,rayapalingepik hijabistahubraya2025,@Tune Talk MY,kalau last year kita bagi gtr this year cuba korang teka kita nak bagi apa rayapalingepik hijabistahubraya2025 talk my,02/18/2025
18600.0,2027.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,359300.0,videos,7472397958454005010,True,,False,False,False,5300000.0,16400.0,"Tumpang lalu, Abe Zizang dengan Kak Emma nok lalu ✨

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",id,https://www.tiktok.com/@hijabistahub/video/7472397958454005010,rayapalingepik hijabistahubraya2025,@Tune Talk MY,tumpang lalu abe zizang dengan kak emma nok lalu :sparkles: rayapalingepik hijabistahubraya2025 talk my,02/17/2025
1834.0,362.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,7.323456262057494e+18,soultan.official,Soultan.Official,https://www.tiktok.com/@7323456262057493505,47500.0,videos,7472241657107270919,False,,False,False,False,802700.0,1340.0,"Betul memang pure Ganung lah abe Zizang kita ✨

#RayaPalingEpik #hijabistahubraya2025 #bajumelayusoultan

@Tune Talk MY @Soultan.Official ",ms,https://www.tiktok.com/@hijabistahub/video/7472241657107270919,rayapalingepik hijabistahubraya2025 bajumelayusoultan,@Tune Talk MY @Soultan.Official,betul memang pure ganung lah abe zizang kita :sparkles: rayapalingepik hijabistahubraya2025 bajumelayusoultan talk my official,02/17/2025
158.0,48.0,,,,,,,,,921.0,videos,7472225514594307336,True,,False,False,False,183100.0,134.0,"✨ Elegance redefined with Mahra Dress – hanya RM199! ✨ Jemput join live kita dan tanya pada host kita tentang baju ni okay!

#RayaPalingEpik #HijabistaHubRaya2025 @tunetalk",ms,https://www.tiktok.com/@hijabistahub/video/7472225514594307336,rayapalingepik,,:sparkles: elegance redefined with mahra dress hanya rm199 :sparkles: jemput join live kita dan tanya pada host kita tentang baju ni okay rayapalingepik hijabistahubraya2025,02/17/2025
397.0,96.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,3904.0,videos,7472010699762306312,True,,False,False,False,215300.0,317.0,"✨ THALINA KURUNG - ELEGAN & ANGGUN ✨

Bila Emma Maembong menggayakan Thalina Kurung, hasilnya—memang classy & memukau! 😍 Dengan potongan eksklusif dan material selesa, ini pilihan sempurna untuk Raya.

📌 Harga: RM239
📌 Rekaan anggun, jatuh terletak
📌 Sesuai untuk majlis istimewa

#RayaPalingEpik #hijabistahubraya2025  @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7472010699762306312,rayapalingepik hijabistahubraya2025,@Tune Talk MY,:sparkles: thalina kurung elegan anggun :sparkles: bila emma maembong menggayakan thalina kurung hasilnyamemang classy memukau :smiling_face_with_hearteyes: dengan potongan eksklusif dan material selesa ini pilihan sempurna untuk raya :pushpin: harga: rm239 :pushpin: rekaan anggun jatuh terletak :pushpin: sesuai untuk majlis istimewa rayapalingepik hijabistahubraya2025 talk my,02/16/2025
232.0,95.0,,,,,,,,,2890.0,videos,7471934885272243474,False,,False,True,False,176000.0,200.0,"Siapa yang cari baju Emma pakai, cuba cek slide sampi habis ada tak warna yang korang cari? 

#RayaPalingEpik #hijabistahubraya2025 ",ms,https://www.tiktok.com/@hijabistahub/video/7471934885272243474,rayapalingepik hijabistahubraya2025,,siapa yang cari baju emma pakai cuba cek slide sampi habis ada tak warna yang korang cari rayapalingepik hijabistahubraya2025,02/16/2025
29700.0,5221.0,,,,,,,,,508900.0,videos,7471859658198715656,True,,False,False,False,8100000.0,39800.0,"💖 INFINITI CINTA, INFINITI GAYA! ✨

Dulu dalam lagu, sekarang dalam fesyen—Emma Maembong & Zizan Razak kembali dengan chemistry yang tak pernah pudar! 😍

#RayaPalingEpik #hijabistahubraya2025 ",ms,https://www.tiktok.com/@hijabistahub/video/7471859658198715656,rayapalingepik hijabistahubraya2025,,:sparkling_heart: infiniti cinta infiniti gaya :sparkles: dulu dalam lagu sekarang dalam fesyenemma maembong zizan razak kembali dengan chemistry yang tak pernah pudar :smiling_face_with_hearteyes: rayapalingepik hijabistahubraya2025,02/16/2025
14800.0,2357.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,329300.0,videos,7471586697566997778,True,,False,False,False,6700000.0,18300.0,"Betul lah tu apa yang Emma cakap, patut baju terletak helok 🥰🫰🏻 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7471586697566997778,rayapalingepik hijabistahubraya2025,@Tune Talk MY,betul lah tu apa yang emma cakap patut baju terletak helok :smiling_face_with_hearts::hand_with_index_finger_and_thumb_crossed_light_skin_tone: rayapalingepik hijabistahubraya2025 talk my,02/15/2025
11100.0,1861.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,186400.0,videos,7471533584248048914,True,,False,False,False,3400000.0,13800.0,"Siapa sangka, Emma Maembong & Zizan Razak akhirnya bergabung… bukan dalam drama, tapi dengan HijabistaHub! 🤩

Btw keep on eyeing baju yg Emma pakai, cantik kannnn?!!! ✨

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",id,https://www.tiktok.com/@hijabistahub/video/7471533584248048914,rayapalingepik hijabistahubraya2025,@Tune Talk MY,siapa sangka emma maembong zizan razak akhirnya bergabung bukan dalam drama tapi dengan hijabistahub :starstruck: btw keep on eyeing baju yg emma pakai cantik kannnn :sparkles: rayapalingepik hijabistahubraya2025 talk my,02/15/2025
1242.0,385.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,31100.0,videos,7471486184116587794,False,,False,False,False,778900.0,1755.0,"🔥 NEXT MUSE REVEALED! 🔥

Kali ni, HijabistaHub bawakan gabungan yang tak disangka—Emma Maembong & Zizan Razak! ✨

Seorang penuh pesona, seorang lagi penuh karakter—bila dua ikon ini bergabung, hasilnya pasti luar biasa! Nantikan sesuatu yang istimewa dari mereka bersama HijabistaHub. 💖

Stay tuned! 🚀

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",id,https://www.tiktok.com/@hijabistahub/video/7471486184116587794,rayapalingepik hijabistahubraya2025,@Tune Talk MY,:fire: next muse revealed :fire: kali ni hijabistahub bawakan gabungan yang tak disangkaemma maembong zizan razak :sparkles: seorang penuh pesona seorang lagi penuh karakterbila dua ikon ini bergabung hasilnya pasti luar biasa nantikan sesuatu yang istimewa dari mereka bersama hijabistahub :sparkling_heart: stay tuned :rocket: rayapalingepik hijabistahubraya2025 talk my,02/15/2025
4392.0,1985.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,137500.0,videos,7471456184172678418,True,,False,False,False,2300000.0,1254.0,"🌙 Raya Kayak Fuji! ✨

Nak tampil anggun & trendy macam Fuji tahun ni? 💖 Dapatkan baju Raya eksklusif yang Fuji gayakan sekarang—elegan, selesa & pasti mencuri tumpuan!

Jangan tunggu lama, stok terhad! 🛍️✨

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY #CapCut ",ms,https://www.tiktok.com/@hijabistahub/video/7471456184172678418,rayapalingepik hijabistahubraya2025 capcut,@Tune Talk MY,:crescent_moon: raya kayak fuji :sparkles: nak tampil anggun trendy macam fuji tahun ni :sparkling_heart: dapatkan baju raya eksklusif yang fuji gayakan sekarangelegan selesa pasti mencuri tumpuan jangan tunggu lama stok terhad :shopping_bags::sparkles: rayapalingepik hijabistahubraya2025 talk my capcut,02/15/2025
152.0,147.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,3012.0,videos,7471214944566988039,False,,False,False,False,229100.0,39.0,"🔍 NEXT MUSE: SIAPA AGAKNYA? 👀✨

Kali ni, HijabistaHub bawakan wajah baru yang pasti buat ramai terkejut! 

🔥 Gabungan seorang bintang jelita dan seorang figura penuh karisma—dua nama yang pernah mencuri perhatian ramai.

Siapa mereka? Ada yang boleh teka? 😉 Drop jawapan di komen! ⬇️

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7471214944566988039,rayapalingepik hijabistahubraya2025,@Tune Talk MY,:magnifying_glass_tilted_left: next muse: siapa agaknya :eyes::sparkles: kali ni hijabistahub bawakan wajah baru yang pasti buat ramai terkejut :fire: gabungan seorang bintang jelita dan seorang figura penuh karismadua nama yang pernah mencuri perhatian ramai siapa mereka ada yang boleh teka :winking_face: drop jawapan di komen :down_arrow: rayapalingepik hijabistahubraya2025 talk my,02/14/2025
470.0,73.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,1677.0,videos,7471196467349196040,False,,False,False,False,191700.0,237.0,"MOMMY & DAUGHTER EDITION ✨

Tampil sedondon dengan si manja dalam Hanania Kebaya, gabungan keselesaan dan keanggunan untuk ibu dan anak! 💖

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",id,https://www.tiktok.com/@hijabistahub/video/7471196467349196040,rayapalingepik hijabistahubraya2025,@Tune Talk MY,mommy daughter edition :sparkles: tampil sedondon dengan si manja dalam hanania kebaya gabungan keselesaan dan keanggunan untuk ibu dan anak :sparkling_heart: rayapalingepik hijabistahubraya2025 talk my,02/14/2025
134.0,143.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,4317.0,videos,7470879467196534034,True,,False,False,False,218600.0,96.0,"Gabungan luar biasa! Baru sahaja dilantik menjadi CEO terus membawa satu projek besar kepada HijabistaHub untuk berkolaborasi dengan Tune Talk yang menjadi salah sebuah jenama telco terkemuka di Malaysia. 

Tak sabar kan untuk sesuatu yang lebih gempak dan berbaloi! 🤩
Kali ini CEO kita betul-betul all out ye.

Nak tahu apa kejutan yang bakal diumumkan? Stay tuned, sebab benda ni memang lain dari yang lain! 👀✨

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7470879467196534034,rayapalingepik hijabistahubraya2025,@Tune Talk MY,gabungan luar biasa baru sahaja dilantik menjadi ceo terus membawa satu projek besar kepada hijabistahub untuk berkolaborasi dengan tune talk yang menjadi salah sebuah jenama telco terkemuka di malaysia tak sabar kan untuk sesuatu yang lebih gempak dan berbaloi :starstruck: kali ini ceo kita betulbetul all out ye nak tahu apa kejutan yang bakal diumumkan stay tuned sebab benda ni memang lain dari yang lain :eyes::sparkles: rayapalingepik hijabistahubraya2025 talk my,02/13/2025
601.0,110.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,1581.0,videos,7470758139852279058,False,,False,False,False,217500.0,459.0,"✨ MALIKA ABAYA ✨

Keanggunan dalam kesederhanaan. Malika Abaya direka khas untuk wanita yang sukakan gaya effortless tapi tetap eksklusif. 💫

✔️ Potongan longgar & flowy, super selesa
✔️ Material premium, jatuh terletak
✔️ Sesuai untuk majlis formal & kasual

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7470758139852279058,rayapalingepik hijabistahubraya2025,@Tune Talk MY,:sparkles: malika abaya :sparkles: keanggunan dalam kesederhanaan malika abaya direka khas untuk wanita yang sukakan gaya effortless tapi tetap eksklusif :dizzy: :check_mark: potongan longgar flowy super selesa :check_mark: material premium jatuh terletak :check_mark: sesuai untuk majlis formal kasual rayapalingepik hijabistahubraya2025 talk my,02/13/2025
1462.0,1568.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,39200.0,videos,7470507310637387026,False,,False,False,False,853100.0,2026.0,"Era Baru Dimulakan!

Hijabistahub dengan bangga mengumumkan Dato Aliff Syukri sebagai CEO kami. Di bawah kepimpinannya yang visionari, setiap helaian kini mengisahkan cerita keberanian, inovasi, dan keanggunan. 

Mari bersama-sama mencipta masa depan di mana setiap wanita dipacu untuk bersinar dengan penuh keyakinan dan inspirasi!

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7470507310637387026,RayaPalingEpik hijabistahubraya2025,@Tune Talk MY,era baru dimulakan hijabistahub dengan bangga mengumumkan dato aliff syukri sebagai ceo kami di bawah kepimpinannya yang visionari setiap helaian kini mengisahkan cerita keberanian inovasi dan keanggunan mari bersamasama mencipta masa depan di mana setiap wanita dipacu untuk bersinar dengan penuh keyakinan dan inspirasi rayapalingepik hijabistahubraya2025 talk my,02/12/2025
2781.0,816.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,78600.0,videos,7470392358622792968,True,,False,False,False,1100000.0,640.0,"Tak perlu fikir panjang, Fuji dah bagi hint! Order sekarang sebelum terlambat!

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7470392358622792968,rayapalingepik hijabistahubraya2025,@Tune Talk MY,tak perlu fikir panjang fuji dah bagi hint order sekarang sebelum terlambat rayapalingepik hijabistahubraya2025 talk my,02/12/2025
92.0,56.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,625.0,videos,7470323375387331848,False,,False,False,False,134400.0,120.0,"Tak perlu belanja lebih, tetap nampak wow di pagi raya! 

Baju raya Larnia Dress ni cuma RM199 je korang! Kalau berminat cari dalam shop kita sekarang! 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7470323375387331848,rayapalingepik hijabistahubraya2025,@Tune Talk MY,tak perlu belanja lebih tetap nampak wow di pagi raya baju raya larnia dress ni cuma rm199 je korang kalau berminat cari dalam shop kita sekarang rayapalingepik hijabistahubraya2025 talk my,02/12/2025
530.0,486.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,18800.0,videos,7470107202779663634,False,,False,False,False,639300.0,186.0,"🔥 ERA MEGA BERMULA! 🔥

HijabistaHub bakal melangkah ke fasa baru dengan perlantikan CEO MEGA yang penuh dengan kejutan! Siapa sangka, seorang ikon terkenal akan memimpin jenama ini ke level seterusnya? 🤯

Siapa agaknya? Drop your guesses dulu sebelum kami reveal! Stay tuned untuk pengumuman rasmi! 👀✨

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7470107202779663634,rayapalingepik hijabistahubraya2025,@Tune Talk MY,:fire: era mega bermula :fire: hijabistahub bakal melangkah ke fasa baru dengan perlantikan ceo mega yang penuh dengan kejutan siapa sangka seorang ikon terkenal akan memimpin jenama ini ke level seterusnya :exploding_head: siapa agaknya drop your guesses dulu sebelum kami reveal stay tuned untuk pengumuman rasmi :eyes::sparkles: rayapalingepik hijabistahubraya2025 talk my,02/11/2025
530.0,343.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,12000.0,videos,7470047245065407751,False,,False,False,False,176500.0,263.0,"Baju cute yang Fuji pakai ni cantik sangat kalau you guys nak buat baju raya hari pertama! ✨

Design yang classy, selesa, dan confirm buat you nampak anggun di pagi raya. Siapa setuju? ❤️ 

👗 Julia kebaya 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7470047245065407751,rayapalingepik hijabistahubraya2025,@Tune Talk MY,baju cute yang fuji pakai ni cantik sangat kalau you guys nak buat baju raya hari pertama :sparkles: design yang classy selesa dan confirm buat you nampak anggun di pagi raya siapa setuju :red_heart: :dress: julia kebaya rayapalingepik hijabistahubraya2025 talk my,02/11/2025
133.0,58.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,2539.0,videos,7469981174211939592,False,,False,False,False,179800.0,102.0,"Untuk abaya lovers, this one’s for you! ✨

Elegan, selesa, dan effortless—abaya terbaru kami akan buatkan raya tahun ni lebih bermakna. Stay tuned untuk something special! ❤️ 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7469981174211939592,rayapalingepik hijabistahubraya2025,@Tune Talk MY,untuk abaya lovers this ones for you :sparkles: elegan selesa dan effortlessabaya terbaru kami akan buatkan raya tahun ni lebih bermakna stay tuned untuk something special :red_heart: rayapalingepik hijabistahubraya2025 talk my,02/11/2025
103.0,37.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,1477.0,videos,7469799940546432263,False,,False,False,False,155500.0,83.0,"Baju kurung dah, dress pun dah, next is Abaya for raya! ✨

Next design ni sangat exclusive, yang kita pilih khas untuk buat you nampak anggun dan effortless di pagi raya. Stay tuned! ❤️ 

#RayaPalingEpik #hijabistahubraya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7469799940546432263,rayapalingepik hijabistahubraya2025,@Tune Talk MY,baju kurung dah dress pun dah next is abaya for raya :sparkles: next design ni sangat exclusive yang kita pilih khas untuk buat you nampak anggun dan effortless di pagi raya stay tuned :red_heart: rayapalingepik hijabistahubraya2025 talk my,02/10/2025
138.0,65.0,,,,,,,,,4280.0,videos,7469684362938682642,False,,False,False,False,189700.0,45.0,"Raya dah dekat! Koleksi baju raya eksklusif, selesa & elegan. Grab now sebelum sold out! #RayaPalingEpik #hijabistahubraya2025 ",ms,https://www.tiktok.com/@hijabistahub/video/7469684362938682642,rayapalingepik hijabistahubraya2025,,raya dah dekat koleksi baju raya eksklusif selesa elegan grab now sebelum sold out rayapalingepik hijabistahubraya2025,02/10/2025
2620.0,227.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,29300.0,videos,7469588200072219912,True,,False,False,False,709100.0,1424.0,"When Davina & Michelle turn into Malay girls real quick ✨

#RayaPalingEpik #HijabistahubRaya2025 @Tune Talk MY ",en,https://www.tiktok.com/@hijabistahub/video/7469588200072219912,rayapalingepik hijabistahubraya2025,@Tune Talk MY,when davina michelle turn into malay girls real quick :sparkles: rayapalingepik hijabistahubraya2025 talk my,02/10/2025
27800.0,7923.0,6.706362358706505e+18,tunetalk,Tune Talk MY,https://www.tiktok.com/@6706362358706504706,,,,,554800.0,videos,7469314672089435399,True,,False,False,False,9700000.0,5523.0,"Fuji suka lelaki tinggi, lelaki tinggi sila hadir 🤭🫰🏻

#RayaPalingEpik #HijabistahubRaya2025 @Tune Talk MY ",ms,https://www.tiktok.com/@hijabistahub/video/7469314672089435399,rayapalingepik hijabistahubraya2025,@Tune Talk MY,fuji suka lelaki tinggi lelaki tinggi sila hadir :face_with_hand_over_mouth::hand_with_index_finger_and_thumb_crossed_light_skin_tone: rayapalingepik hijabistahubraya2025 talk my,02/09/2025
